2ebf63e0621579b92aaadc7e3867bdad2375d187,MODIFY,regular-file,dist/bundle.js,825644,16532;16534;16536;17919
7505716bca543d326cd00089959ed597d4aaf8fa,MODIFY,regular-file,node_modules/async-foreach/LICENSE-MIT,1062,1
f574204978cb1a78ffd3c3f24f70925f4f860edc,MODIFY,regular-file,node_modules/async-foreach/README.md,4977,193
64c6eb8ffd969bb71440592d5bf84ac87ff2bbbc,MODIFY,regular-file,node_modules/async-foreach/dist/ba-foreach.js,2131,3
c218a9157a14959fed52905b43eea8279988990c,MODIFY,regular-file,node_modules/async-foreach/dist/ba-foreach.min.js,432,3
079a23afd1c61a33ebadfd73050397dd097ee22f,MODIFY,regular-file,node_modules/async-foreach/grunt.js,1129,7
9ee98b00180fd1378aa63b61cda7bbd60d3c815e,MODIFY,regular-file,node_modules/async-foreach/lib/foreach.js,2167,5
a191e975e8534b9c6cec983073315c0a583378cf,MODIFY,regular-file,node_modules/async-foreach/package.json,7743,44;78
c612f1a55fda02075d146f05a14343a0c73e6fb6,MODIFY,regular-file,node_modules/asynckit/bench.js,1256,9-10
fb3e0261d64e98a0928d3a85c5bbd41b61f2e6b5,MODIFY,regular-file,node_modules/autoprefixer/AUTHORS,4535,28
d1cd38e90dc34c49d6cfe3d30290b752794893b9,MODIFY,regular-file,node_modules/autoprefixer/CHANGELOG.md,21804,167
a8d1c4c58fe8a62cf2e389e85c6dff929753c073,MODIFY,regular-file,node_modules/autoprefixer/package.json,12389,124
0dc39044c4bb6ee7645f7f39347ac94bbb10952a,MODIFY,regular-file,node_modules/babel-loader/CHANGELOG.md,4934,127
861f42411612c8a1817b147d2f6962977c9984be,MODIFY,regular-file,node_modules/babel-plugin-transform-regenerator/package.json,3117,49
3282c70afea2aec53d9bb3dfdea231fad05f80f2,MODIFY,regular-file,node_modules/babel-polyfill/node_modules/regenerator-runtime/package.json,2485,49
451fc4550c233592508fc640ab3201c18091c66d,MODIFY,regular-file,node_modules/browser-sync/node_modules/mime/LICENSE,1075,1
e9ab6f8a8fa8ac688a26a68f1187ca0260e2fd3b,MODIFY,regular-file,node_modules/browser-sync/node_modules/mime/package.json,2676,56
5e895bcb29fa1d9256653a9970f50f0f8e6144d1,MODIFY,regular-file,node_modules/browserslist/CHANGELOG.md,3169,103
25c624701389bab54c94982531ea34e8d1702ccf,MODIFY,regular-file,node_modules/builtin-status-codes/license,1111,3
11ba4a98813c8f882daea68ab2d14fdf1123acbe,MODIFY,regular-file,node_modules/builtin-status-codes/package.json,2960,49
9a2353d346be6481a3c459e6eb64e850a1b67a3b,MODIFY,regular-file,node_modules/builtin-status-codes/readme.md,610,31
310d93f7a9655449ac54fa1a6616a41fd9d50702,MODIFY,regular-file,node_modules/caniuse-db/features-json/html-media-capture.json,5849,17
4aac4c572384a9241fe913ef8a3fde43fbd08e95,MODIFY,regular-file,node_modules/caniuse-db/features-json/viewport-units.json,7915,350
879c177529bb144222fd6f9db4c5d115600bb500,MODIFY,regular-file,node_modules/caniuse-db/region-usage-json/BJ.json,3413,1
0ee5036124b20fb1b82b8d25aa994ef3f1d1cc76,MODIFY,regular-file,node_modules/cheerio/History.md,25758,155
eaed44c7df6b361b3a860adb6e834951cca6df3f,MODIFY,regular-file,node_modules/cheerio/Readme.md,31125,969;1002
83d175c4a9c003f0e5e4e8603d7abb48ba6d1a94,MODIFY,regular-file,node_modules/cliui/package.json,3168,50
b1b19da73beff38c628f5f2bf92fdf35515abc52,MODIFY,regular-file,node_modules/clone/package.json,4104,108
fd0e863a614fbcfc11bcfd0836975d1f5bfeb191,MODIFY,regular-file,node_modules/colormin/LICENSE-MIT,1092,1
a8a1f22a62e3d5530b7c05ec0f367412bb49919a,MODIFY,regular-file,node_modules/colormin/README.md,1340,57
3d0b87054f7c11be1806905d820fe42d984daae3,MODIFY,regular-file,node_modules/colormin/package.json,3315,49
8530820280e785377e4eccf9f40fda49f3af14a5,MODIFY,regular-file,node_modules/connect-history-api-fallback/LICENSE,1090,3
1b120a2498ae1e74f1bf6c937729dfaeee0a8189,MODIFY,regular-file,node_modules/connect-history-api-fallback/package.json,3269,49
fd0e863a614fbcfc11bcfd0836975d1f5bfeb191,MODIFY,regular-file,node_modules/cssnano/LICENSE-MIT,1092,1
f96fef74adcc4910c7778f424d4b25fb5a61b0e1,MODIFY,regular-file,node_modules/cssnano/README.md,2449,48
76f8fa7fdf39085bc1ee66ec479d9f3634acba80,MODIFY,regular-file,node_modules/cssnano/package.json,5447,49
43502effc08c0fb0dcabeefd22bf9491398d9454,MODIFY,regular-file,node_modules/domain-browser/README.md,7869,71;88
d9a1aeee24d40980cfe06aa8da0a9d33f430caef,MODIFY,regular-file,node_modules/domain-browser/package.json,4656,81
808984501b5a846c8669ba83ed223c825268a4d2,MODIFY,regular-file,node_modules/elliptic/README.md,6593,15;19;25;31;37
653d9eaa793317827ce724c4a0756110e9356fc8,MODIFY,regular-file,node_modules/escape-html/Readme.md,707,14
8faf2d522d10ca2f24682490e45309b031b43fa0,MODIFY,regular-file,node_modules/esrecurse/package-lock.json,149469,2907
09c2169e7b3ab576199dfe890b2f04cb645c5ac7,MODIFY,regular-file,node_modules/etag/README.md,4198,61
e09bfde8489386583093f058ca15ff13e50a15de,MODIFY,regular-file,node_modules/event-emitter/benchmark/many-on.js,2079,3
99decbdae725663f749b3c423f99e93bb40283de,MODIFY,regular-file,node_modules/event-emitter/benchmark/single-on.js,1666,3
bb2aad6dc20a072aa0d9ef8bc435aae00d89b7ca,MODIFY,regular-file,node_modules/exit/LICENSE-MIT,1062,1
20c364eb1367c787ed0b11d6c4665de6748604de,MODIFY,regular-file,node_modules/exit/README.md,2352,74
2883e05935c38cd80024b492845faf612792c67a,MODIFY,regular-file,node_modules/exit/lib/exit.js,1146,5
104c51f2d2117891daf914b71b183d0fdb1312c4,MODIFY,regular-file,node_modules/exit/package.json,4992,46;95
72c7e8c6c76522d3eed0cd8bdff57ba0b466dca5,MODIFY,regular-file,node_modules/expand-range/README.md,4391,73
fbf59a234135393ba781f6cbbb3a85a261a768d8,MODIFY,regular-file,node_modules/express/History.md,106507,2854
ed01a39fb821b619050af2a0c802e69a3c08241d,MODIFY,regular-file,node_modules/fast-deep-equal/benchmark/index.js,1590,5-6
e725f9fc5f1e8fe9ba16c9b4df47aae9b2162a25,MODIFY,regular-file,node_modules/fast-json-stable-stringify/benchmark/index.js,740,3-4
a77899539693981ee42fc78446605a9c8af5bda3,MODIFY,regular-file,node_modules/fast-levenshtein/README.md,3414,74;84
bb2aad6dc20a072aa0d9ef8bc435aae00d89b7ca,MODIFY,regular-file,node_modules/findup-sync/LICENSE-MIT,1062,1
871a7256cabb6ac270451d6129ed0c4b5feca667,MODIFY,regular-file,node_modules/findup-sync/lib/findup-sync.js,1419,5
f4b072916756c7b8917c6e87412b9c2de8fef9e5,MODIFY,regular-file,node_modules/findup-sync/package.json,2868,52
e103c3ddc4edc2fc4ad6fde5a54f5f56681b6401,MODIFY,regular-file,node_modules/formidable/Readme.md,13572,271
bb2aad6dc20a072aa0d9ef8bc435aae00d89b7ca,MODIFY,regular-file,node_modules/getobject/LICENSE-MIT,1062,1
6d27c24ae1eb4766e3ce984fce8ddbcb28002bf2,MODIFY,regular-file,node_modules/getobject/README.md,639,19
e4006fe1290704ab50c49da3c73e206184a8c6eb,MODIFY,regular-file,node_modules/getobject/lib/getobject.js,1495,5
f06b24148ba587908f6b8966d86318c2f4e41aac,MODIFY,regular-file,node_modules/getobject/package.json,3216,44;90
e4eb53316d8e933bbf96e1747181a132ff979800,MODIFY,regular-file,node_modules/globule/LICENSE,1062,1
2346cbd0385725a93e953e7af871015ae3950b25,MODIFY,regular-file,node_modules/globule/README.md,6516,129
691d42606b42cb234598e255912f6b52dcb90a90,MODIFY,regular-file,node_modules/globule/lib/globule.js,6353,5
d525f888a8a393dfa0963884873599d077316e78,MODIFY,regular-file,node_modules/globule/package.json,2947,56
9d2c8036969bedd4ea9041a1e154306d7424662c,MODIFY,regular-file,node_modules/graceful-fs/LICENSE,781,3
4cdac73f9254bf4eee95ff4b1c74bce102f9cdb1,MODIFY,regular-file,node_modules/grunt-contrib-jasmine/package.json,3790,62
10d924b3efafede89a628e1b20f520224d645518,MODIFY,regular-file,node_modules/grunt-contrib-watch/package.json,4421,61
0bdd8481b77fab3bcf22cb1f5800bc7a1f3e03f7,MODIFY,regular-file,node_modules/grunt-contrib-watch/tasks/lib/livereload.js,1625,5
2b3d38279604dafe4a9138c147a7bf2542494b22,MODIFY,regular-file,node_modules/grunt-contrib-watch/tasks/lib/taskrun.js,3127,5
c1f610c1d50a8ee294c64f07489abdc7e59fb95d,MODIFY,regular-file,node_modules/grunt-contrib-watch/tasks/lib/taskrunner.js,11831,5
9b9a81e0ff2da6b614f5abaf1f408f8216003e8b,MODIFY,regular-file,node_modules/grunt-contrib-watch/tasks/watch.js,5492,5
2b72907b1393421109db8fc4d914b08061b4e297,MODIFY,regular-file,node_modules/grunt-legacy-log-utils/index.js,3458,5
b261b838c5493104f3f93f39d41509f1b4d199ed,MODIFY,regular-file,node_modules/grunt-legacy-log-utils/package.json,3062,49
1056fb5a07f319c8dda63df012abf8c988debc88,MODIFY,regular-file,node_modules/grunt-legacy-log/LICENSE-MIT,1062,1
ed9b4d351f6af2bbdfaed18c2403fe1c3ba0e315,MODIFY,regular-file,node_modules/grunt-legacy-log/index.js,8283,5
f5ad88e64210cb65d872a8b142473f331d7b7e16,MODIFY,regular-file,node_modules/grunt-legacy-log/package.json,3044,49
8ac94f0fa5c1fa589161caeb556c48b0de9c551d,MODIFY,regular-file,node_modules/grunt-legacy-util/LICENSE-MIT,1062,1
a61d9cc4758f639943993346d1fd077933fe1738,MODIFY,regular-file,node_modules/grunt-legacy-util/index.js,6287,5
